CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2022,CA-511,White,In_Combination,2732
2022,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,37
2022,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,220
2022,CA-512,Asian or Asian American,Alone,186
2022,CA-512,Asian or Asian American,In_Combination,55
2022,CA-512,"Black, African American or African",Alone,699
2022,CA-512,"Black, African American or African",In_Combination,100
2022,CA-512,Hispanic/Latina/e/o,Alone,109
2022,CA-512,Hispanic/Latina/e/o,In_Combination,1583
2022,CA-512,Native Hawaiian or Pacific Islander,Alone,334
2022,CA-512,Native Hawaiian or Pacific Islander,In_Combination,50
2022,CA-512,White,Alone,1163
2022,CA-512,White,In_Combination,1438
2022,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,85
2022,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,172
2022,CA-513,Asian or Asian American,Alone,18
2022,CA-513,Asian or Asian American,In_Combination,*
2022,CA-513,"Black, African American or African",Alone,422
2022,CA-513,"Black, African American or African",In_Combination,107
2022,CA-513,Hispanic/Latina/e/o,Alone,85
2022,CA-513,Hispanic/Latina/e/o,In_Combination,2239
2022,CA-513,Native Hawaiian or Pacific Islander,Alone,20
2022,CA-513,Native Hawaiian or Pacific Islander,In_Combination,28
2022,CA-513,White,Alone,1226
2022,CA-513,White,In_Combination,2087
2022,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,191
2022,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,382
2022,CA-514,Asian or Asian American,Alone,233
2022,CA-514,Asian or Asian American,In_Combination,42
2022,CA-514,"Black, African American or African",Alone,1631
2022,CA-514,"Black, African American or African",In_Combination,267
2022,CA-514,Hispanic/Latina/e/o,Alone,365
2022,CA-514,Hispanic/Latina/e/o,In_Combination,3649
2022,CA-514,Native Hawaiian or Pacific Islander,Alone,36
2022,CA-514,Native Hawaiian or Pacific Islander,In_Combination,53
2022,CA-514,White,Alone,2126
2022,CA-514,White,In_Combination,3415
2022,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,56
2022,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,145
2022,CA-515,Asian or Asian American,Alone,31
2022,CA-515,Asian or Asian American,In_Combination,47
2022,CA-515,"Black, African American or African",Alone,234
2022,CA-515,"Black, African American or African",In_Combination,106
2022,CA-515,Hispanic/Latina/e/o,Alone,51
2022,CA-515,Hispanic/Latina/e/o,In_Combination,470
2022,CA-515,Native Hawaiian or Pacific Islander,Alone,25
2022,CA-515,Native Hawaiian or Pacific Islander,In_Combination,41
2022,CA-515,White,Alone,1583
2022,CA-515,White,In_Combination,495
2022,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,84
2022,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,276
2022,CA-516,Asian or Asian American,Alone,13
2022,CA-516,Asian or Asian American,In_Combination,20
2022,CA-516,"Black, African American or African",Alone,56
2022,CA-516,"Black, African American or African",In_Combination,66
2022,CA-516,Hispanic/Latina/e/o,Alone,21
2022,CA-516,Hispanic/Latina/e/o,In_Combination,236
2022,CA-516,Native Hawaiian or Pacific Islander,Alone,11
2022,CA-516,Native Hawaiian or Pacific Islander,In_Combination,39
2022,CA-516,White,Alone,1528
2022,CA-516,White,In_Combination,461
2022,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,20
2022,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,101
2022,CA-517,Asian or Asian American,Alone,11
2022,CA-517,Asian or Asian American,In_Combination,*
2022,CA-517,"Black, African American or African",Alone,60
2022,CA-517,"Black, African American or African",In_Combination,23
2022,CA-517,Hispanic/Latina/e/o,Alone,16
2022,CA-517,Hispanic/Latina/e/o,In_Combination,327
2022,CA-517,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-517,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-517,White,Alone,458
2022,CA-517,White,In_Combination,281
2022,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,16
2022,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,95
2022,CA-518,Asian or Asian American,Alone,25
2022,CA-518,Asian or Asian American,In_Combination,15
2022,CA-518,"Black, African American or African",Alone,505
2022,CA-518,"Black, African American or African",In_Combination,102
2022,CA-518,Hispanic/Latina/e/o,Alone,12
2022,CA-518,Hispanic/Latina/e/o,In_Combination,223
2022,CA-518,Native Hawaiian or Pacific Islander,Alone,15
2022,CA-518,Native Hawaiian or Pacific Islander,In_Combination,20
2022,CA-518,White,Alone,370
2022,CA-518,White,In_Combination,241
2022,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,74
2022,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,173
2022,CA-519,Asian or Asian American,Alone,27
2022,CA-519,Asian or Asian American,In_Combination,16
2022,CA-519,"Black, African American or African",Alone,148
2022,CA-519,"Black, African American or African",In_Combination,92
2022,CA-519,Hispanic/Latina/e/o,Alone,28
2022,CA-519,Hispanic/Latina/e/o,In_Combination,320
2022,CA-519,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-519,Native Hawaiian or Pacific Islander,In_Combination,24
2022,CA-519,White,Alone,1646
2022,CA-519,White,In_Combination,432
2022,CA-520,"American Indian, Alaska Native, or Indigenous",Alone,35
2022,CA-520,"American Indian, Alaska Native, or Indigenous",In_Combination,139
2022,CA-520,Asian or Asian American,Alone,43
2022,CA-520,Asian or Asian American,In_Combination,17
2022,CA-520,"Black, African American or African",Alone,469
2022,CA-520,"Black, African American or African",In_Combination,145
2022,CA-520,Hispanic/Latina/e/o,Alone,55
2022,CA-520,Hispanic/Latina/e/o,In_Combination,1547
2022,CA-520,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-520,Native Hawaiian or Pacific Islander,In_Combination,25
2022,CA-520,White,Alone,732
2022,CA-520,White,In_Combination,1502
2022,CA-521,"American Indian, Alaska Native, or Indigenous",Alone,28
2022,CA-521,"American Indian, Alaska Native, or Indigenous",In_Combination,47
2022,CA-521,Asian or Asian American,Alone,12
2022,CA-521,Asian or Asian American,In_Combination,11
2022,CA-521,"Black, African American or African",Alone,282
2022,CA-521,"Black, African American or African",In_Combination,42
2022,CA-521,Hispanic/Latina/e/o,Alone,67
2022,CA-521,Hispanic/Latina/e/o,In_Combination,396
2022,CA-521,Native Hawaiian or Pacific Islander,Alone,11
2022,CA-521,Native Hawaiian or Pacific Islander,In_Combination,11
2022,CA-521,White,Alone,521
2022,CA-521,White,In_Combination,377
2022,CA-522,"American Indian, Alaska Native, or Indigenous",Alone,197
2022,CA-522,"American Indian, Alaska Native, or Indigenous",In_Combination,209
2022,CA-522,Asian or Asian American,Alone,15
2022,CA-522,Asian or Asian American,In_Combination,14
2022,CA-522,"Black, African American or African",Alone,80
2022,CA-522,"Black, African American or African",In_Combination,44
2022,CA-522,Hispanic/Latina/e/o,Alone,27
2022,CA-522,Hispanic/Latina/e/o,In_Combination,205
2022,CA-522,Native Hawaiian or Pacific Islander,Alone,13
2022,CA-522,Native Hawaiian or Pacific Islander,In_Combination,20
2022,CA-522,White,Alone,1387
2022,CA-522,White,In_Combination,288
2022,CA-523,"American Indian, Alaska Native, or Indigenous",Alone,23
2022,CA-523,"American Indian, Alaska Native, or Indigenous",In_Combination,31
2022,CA-523,Asian or Asian American,Alone,12
2022,CA-523,Asian or Asian American,In_Combination,*
2022,CA-523,"Black, African American or African",Alone,*
2022,CA-523,"Black, African American or African",In_Combination,*
2022,CA-523,Hispanic/Latina/e/o,Alone,*
2022,CA-523,Hispanic/Latina/e/o,In_Combination,147
2022,CA-523,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-523,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-523,White,Alone,386
2022,CA-523,White,In_Combination,166
2022,CA-524,"American Indian, Alaska Native, or Indigenous",Alone,69
2022,CA-524,"American Indian, Alaska Native, or Indigenous",In_Combination,112
2022,CA-524,Asian or Asian American,Alone,26
2022,CA-524,Asian or Asian American,In_Combination,14
2022,CA-524,"Black, African American or African",Alone,206
2022,CA-524,"Black, African American or African",In_Combination,55
2022,CA-524,Hispanic/Latina/e/o,Alone,330
2022,CA-524,Hispanic/Latina/e/o,In_Combination,350
2022,CA-524,Native Hawaiian or Pacific Islander,Alone,18
2022,CA-524,Native Hawaiian or Pacific Islander,In_Combination,16
2022,CA-524,White,Alone,1436
2022,CA-524,White,In_Combination,392
2022,CA-525,"American Indian, Alaska Native, or Indigenous",Alone,14
2022,CA-525,"American Indian, Alaska Native, or Indigenous",In_Combination,17
2022,CA-525,Asian or Asian American,Alone,*
2022,CA-525,Asian or Asian American,In_Combination,*
2022,CA-525,"Black, African American or African",Alone,22
2022,CA-525,"Black, African American or African",In_Combination,*
2022,CA-525,Hispanic/Latina/e/o,Alone,*
2022,CA-525,Hispanic/Latina/e/o,In_Combination,66
2022,CA-525,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-525,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-525,White,Alone,340
2022,CA-525,White,In_Combination,76
2022,CA-526,"American Indian, Alaska Native, or Indigenous",Alone,17
2022,CA-526,"American Indian, Alaska Native, or Indigenous",In_Combination,51
2022,CA-526,Asian or Asian American,Alone,*
2022,CA-526,Asian or Asian American,In_Combination,*
2022,CA-526,"Black, African American or African",Alone,16
2022,CA-526,"Black, African American or African",In_Combination,15
2022,CA-526,Hispanic/Latina/e/o,Alone,*
2022,CA-526,Hispanic/Latina/e/o,In_Combination,182
2022,CA-526,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-526,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-526,White,Alone,724
2022,CA-526,White,In_Combination,191
2022,CA-527,"American Indian, Alaska Native, or Indigenous",Alone,15
2022,CA-527,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2022,CA-527,Asian or Asian American,Alone,*
2022,CA-527,Asian or Asian American,In_Combination,*
2022,CA-527,"Black, African American or African",Alone,12
2022,CA-527,"Black, African American or African",In_Combination,*
2022,CA-527,Hispanic/Latina/e/o,Alone,22
2022,CA-527,Hispanic/Latina/e/o,In_Combination,97
2022,CA-527,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-527,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-527,White,Alone,495
2022,CA-527,White,In_Combination,111
2022,CA-529,"American Indian, Alaska Native, or Indigenous",Alone,*
2022,CA-529,"American Indian, Alaska Native, or Indigenous",In_Combination,16
2022,CA-529,Asian or Asian American,Alone,*
2022,CA-529,Asian or Asian American,In_Combination,*
2022,CA-529,"Black, African American or African",Alone,*
2022,CA-529,"Black, African American or African",In_Combination,*
2022,CA-529,Hispanic/Latina/e/o,Alone,*
2022,CA-529,Hispanic/Latina/e/o,In_Combination,34
2022,CA-529,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-529,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-529,White,Alone,116
2022,CA-529,White,In_Combination,21
2022,CA-530,"American Indian, Alaska Native, or Indigenous",Alone,29
2022,CA-530,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2022,CA-530,"Black, African American or African",Alone,*
2022,CA-530,"Black, African American or African",In_Combination,*
2022,CA-530,Hispanic/Latina/e/o,Alone,*
2022,CA-530,Hispanic/Latina/e/o,In_Combination,55
2022,CA-530,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-530,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-530,White,Alone,96
2022,CA-530,White,In_Combination,56
2022,CA-531,"American Indian, Alaska Native, or Indigenous",Alone,21
2022,CA-531,"American Indian, Alaska Native, or Indigenous",In_Combination,61
2022,CA-531,Asian or Asian American,Alone,*
2022,CA-531,Asian or Asian American,In_Combination,*
2022,CA-531,"Black, African American or African",Alone,23
2022,CA-531,"Black, African American or African",In_Combination,*
2022,CA-531,Hispanic/Latina/e/o,Alone,19
2022,CA-531,Hispanic/Latina/e/o,In_Combination,96
2022,CA-531,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-531,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-531,White,Alone,763
2022,CA-531,White,In_Combination,132
2022,CA-600,"American Indian, Alaska Native, or Indigenous",Alone,548
2022,CA-600,"American Indian, Alaska Native, or Indigenous",In_Combination,1443
2022,CA-600,Asian or Asian American,Alone,1091
2022,CA-600,Asian or Asian American,In_Combination,311
2022,CA-600,"Black, African American or African",Alone,31916
2022,CA-600,"Black, African American or African",In_Combination,2356
2022,CA-600,Hispanic/Latina/e/o,Alone,6173
2022,CA-600,Hispanic/Latina/e/o,In_Combination,27786
2022,CA-600,Native Hawaiian or Pacific Islander,Alone,408
2022,CA-600,Native Hawaiian or Pacific Islander,In_Combination,515
2022,CA-600,White,Alone,17534
2022,CA-600,White,In_Combination,26224
2022,CA-601,"American Indian, Alaska Native, or Indigenous",Alone,294
2022,CA-601,"American Indian, Alaska Native, or Indigenous",In_Combination,736
2022,CA-601,Asian or Asian American,Alone,405
2022,CA-601,Asian or Asian American,In_Combination,202
2022,CA-601,"Black, African American or African",Alone,5793
2022,CA-601,"Black, African American or African",In_Combination,1307
2022,CA-601,Hispanic/Latina/e/o,Alone,468
2022,CA-601,Hispanic/Latina/e/o,In_Combination,8070
2022,CA-601,Native Hawaiian or Pacific Islander,Alone,297
2022,CA-601,Native Hawaiian or Pacific Islander,In_Combination,352
2022,CA-601,White,Alone,8554
2022,CA-601,White,In_Combination,7360
2022,CA-602,"American Indian, Alaska Native, or Indigenous",Alone,118
2022,CA-602,"American Indian, Alaska Native, or Indigenous",In_Combination,519
2022,CA-602,Asian or Asian American,Alone,422
2022,CA-602,Asian or Asian American,In_Combination,155
2022,CA-602,"Black, African American or African",Alone,1836
2022,CA-602,"Black, African American or African",In_Combination,472
2022,CA-602,Hispanic/Latina/e/o,Alone,392
2022,CA-602,Hispanic/Latina/e/o,In_Combination,7882
2022,CA-602,Native Hawaiian or Pacific Islander,Alone,168
2022,CA-602,Native Hawaiian or Pacific Islander,In_Combination,157
2022,CA-602,White,Alone,6326
2022,CA-602,White,In_Combination,7514
2022,CA-603,"American Indian, Alaska Native, or Indigenous",Alone,56
2022,CA-603,"American Indian, Alaska Native, or Indigenous",In_Combination,279
2022,CA-603,Asian or Asian American,Alone,45
2022,CA-603,Asian or Asian American,In_Combination,31
2022,CA-603,"Black, African American or African",Alone,250
2022,CA-603,"Black, African American or African",In_Combination,134
2022,CA-603,Hispanic/Latina/e/o,Alone,225
2022,CA-603,Hispanic/Latina/e/o,In_Combination,2093
2022,CA-603,Native Hawaiian or Pacific Islander,Alone,32
2022,CA-603,Native Hawaiian or Pacific Islander,In_Combination,37
2022,CA-603,White,Alone,1529
2022,CA-603,White,In_Combination,1951
2022,CA-604,"American Indian, Alaska Native, or Indigenous",Alone,74
2022,CA-604,"American Indian, Alaska Native, or Indigenous",In_Combination,237
2022,CA-604,Asian or Asian American,Alone,35
2022,CA-604,Asian or Asian American,In_Combination,29
2022,CA-604,"Black, African American or African",Alone,1599
2022,CA-604,"Black, African American or African",In_Combination,217
2022,CA-604,Hispanic/Latina/e/o,Alone,73
2022,CA-604,Hispanic/Latina/e/o,In_Combination,2850
2022,CA-604,Native Hawaiian or Pacific Islander,Alone,34
2022,CA-604,Native Hawaiian or Pacific Islander,In_Combination,42
2022,CA-604,White,Alone,2684
2022,CA-604,White,In_Combination,2789
2022,CA-606,"American Indian, Alaska Native, or Indigenous",Alone,24
2022,CA-606,"American Indian, Alaska Native, or Indigenous",In_Combination,68
2022,CA-606,Asian or Asian American,Alone,71
2022,CA-606,Asian or Asian American,In_Combination,19
2022,CA-606,"Black, African American or African",Alone,1674
2022,CA-606,"Black, African American or African",In_Combination,118
2022,CA-606,Hispanic/Latina/e/o,Alone,115
2022,CA-606,Hispanic/Latina/e/o,In_Combination,825
